signature,chromatic_number,a2,a3
HCZelrR,0,1,2
HCZelqr,0,1,2
HCZelpr,0,1,2
HCZelrJ,0,1,2
HCZelqj,0,1,2
HCZelpj,0,1,2
HCZelqZ,0,1,2
HCZelpZ,0,1,2
HCZeloz,0,1,2
HCZelrF,0,1,2
HCZelqf,0,1,2
HCZelpf,0,1,2
HCZelqV,0,1,2
HCZelpV,0,1,2
HCZelov,0,1,2
HCZelpN,0,1,2
HCZelon,0,1,2
HCZelo^,0,1,2
HCZelr{,0,1,2
HCZelry,0,1,2
HCZelru,0,1,2
HCZelrm,0,1,2
HCZelr],0,1,2
HCZelq},0,1,2
HCZelp},0,1,2
HCZelrx,0,1,2
HCZelrt,0,1,2
HCZelrl,0,1,2
HCZelr\,0,1,2
HCZelq|,0,1,2
HCZelp|,0,1,2
HCZelrr,0,1,2
HCZelrj,0,1,2
HCZelrZ,0,1,2
HCZelqz,0,1,2
HCZelpz,0,1,2
HCZelrf,0,1,2
HCZelrV,0,1,2
HCZelqv,0,1,2
HCZelpv,0,1,2
HCZelrN,0,1,2
HCZelqn,0,1,2
HCZelpn,0,1,2
HCZelq^,0,1,2
HCZelp^,0,1,2
HCZelo~,0,1,2
HCZelr},0,1,2
HCZelr|,0,1,2
HCZelrz,0,1,2
HCZelrv,0,1,2
HCZelrn,0,1,2
HCZelr^,0,1,2
HCZelq~,0,1,2
HCZelp~,0,1,2
HCZelr~,0,1,2
HCZejrw,0,1,2
HCZejrs,0,1,2
HCZejrq,0,1,2
HCZejqy,0,1,2
HCZejpy,0,1,2
HCZejre,0,1,2
HCZejpu,0,1,2
HCZejrM,0,1,2
HCZejpm,0,1,2
HCZejp],0,1,2
HCZejrp,0,1,2
HCZejpx,0,1,2
HCZejrd,0,1,2
HCZejrT,0,1,2
HCZejqt,0,1,2
HCZejrL,0,1,2
HCZejql,0,1,2
HCZejq\,0,1,2
HCZejo|,0,1,2
HCZejrb,0,1,2
HCZejrR,0,1,2
HCZejqr,0,1,2
HCZejpr,0,1,2
HCZejrJ,0,1,2
HCZejqj,0,1,2
HCZejpj,0,1,2
HCZejqZ,0,1,2
HCZejoz,0,1,2
HCZejqf,0,1,2
HCZejpf,0,1,2
HCZejqV,0,1,2
HCZejpV,0,1,2
HCZejov,0,1,2
HCZejqN,0,1,2
HCZejpN,0,1,2
HCZejon,0,1,2
HCZejo^,0,1,2
HCZejr{,0,1,2
HCZejry,0,1,2
HCZejru,0,1,2
HCZejrm,0,1,2
HCZejr],0,1,2
HCZejq},0,1,2
HCZejp},0,1,2
HCZejrx,0,1,2
HCZejrt,0,1,2
HCZejrl,0,1,2
HCZejr\,0,1,2
HCZejq|,0,1,2
HCZejp|,0,1,2
HCZejrr,0,1,2
HCZejrj,0,1,2
HCZejrZ,0,1,2
HCZejqz,0,1,2
HCZejpz,0,1,2
HCZejrf,0,1,2
HCZejrV,0,1,2
HCZejqv,0,1,2
HCZejpv,0,1,2
HCZejrN,0,1,2
HCZejqn,0,1,2
HCZejpn,0,1,2
HCZejq^,0,1,2
HCZejp^,0,1,2
HCZejo~,0,1,2
HCZejr},0,1,2
HCZejr|,0,1,2
HCZejrz,0,1,2
HCZejrv,0,1,2
HCZejrn,0,1,2
HCZejr^,0,1,2
HCZejq~,0,1,2
HCZejp~,0,1,2
HCZejr~,0,1,2
HCZenrs,0,1,2
HCZenrk,0,1,2
HCZenr[,0,1,2
HCZenre,0,1,2
HCZenrM,0,1,2
HCZenr{,0,1,2
HCZenry,0,1,2
HCZenru,0,1,2
HCZenrm,0,1,2
HCZenr],0,1,2
HCZenq},0,1,2
HCZenp},0,1,2
HCZenrx,0,1,2
HCZenr},0,1,2
HCZenr|,0,1,2
HCZenrz,0,1,2
HCZenrv,0,1,2
HCZenrn,0,1,2
HCZenr^,0,1,2
HCZenq~,0,1,2
HCZenp~,0,1,2
HCZenr~,0,1,2
HCZenjy,0,1,2
HCZenju,0,1,2
HCZenj],0,1,2
HCZenjx,0,1,2
HCZenjt,0,1,2
HCZenj\,0,1,2
HCZenjr,0,1,2
HCZenjj,0,1,2
HCZenjZ,0,1,2
HCZenj},0,1,2
HCZenj|,0,1,2
HCZenjz,0,1,2
HCZenjv,0,1,2
HCZenjn,0,1,2
HCZenj^,0,1,2
HCZeni~,0,1,2
HCZenh~,0,1,2
HCZenj~,0,1,2
HCZenZy,0,1,2
HCZenZm,0,1,2
HCZenZ],0,1,2
HCZenZx,0,1,2
HCZenZt,0,1,2
HCZenZl,0,1,2
HCZenZ\,0,1,2
HCZenY|,0,1,2
HCZenZr,0,1,2
HCZenZj,0,1,2
HCZenZZ,0,1,2
HCZenZ},0,1,2
HCZenZ|,0,1,2
HCZenZz,0,1,2
HCZenZv,0,1,2
HCZenZn,0,1,2
HCZenZ^,0,1,2
HCZenY~,0,1,2
HCZenX~,0,1,2
HCZenZ~,0,1,2
HCZemz{,0,1,2
HCZemzy,0,1,2
HCZemzu,0,1,2
HCZemzm,0,1,2
HCZemz],0,1,2
HCZemy},0,1,2
HCZemx},0,1,2
HCZemzx,0,1,2
HCZemz\,0,1,2
HCZemzZ,0,1,2
HCZemz},0,1,2
HCZemz|,0,1,2
HCZemzz,0,1,2
HCZemzv,0,1,2
HCZemzn,0,1,2
HCZemz^,0,1,2
HCZemy~,0,1,2
HCZemx~,0,1,2
HCZemz~,0,1,2
HCZelz{,0,1,2
HCZelzy,0,1,2
HCZelzu,0,1,2
HCZelzm,0,1,2
HCZelz],0,1,2
HCZely},0,1,2
HCZelx},0,1,2
HCZelzx,0,1,2
HCZelzt,0,1,2
HCZelz\,0,1,2
HCZely|,0,1,2
HCZelzr,0,1,2
HCZelzj,0,1,2
HCZelzZ,0,1,2
HCZelyz,0,1,2
HCZelxz,0,1,2
HCZelz},0,1,2
HCZelz|,0,1,2
HCZelzz,0,1,2
HCZelzv,0,1,2
HCZelzn,0,1,2
HCZelz^,0,1,2
HCZely~,0,1,2
HCZelx~,0,1,2
HCZelz~,0,1,2
HCZejz{,0,1,2
HCZejzy,0,1,2
HCZejzu,0,1,2
HCZejzm,0,1,2
HCZejz],0,1,2
HCZejy},0,1,2
HCZejx},0,1,2
HCZejzx,0,1,2
HCZejzt,0,1,2
HCZejzl,0,1,2
HCZejz\,0,1,2
HCZejy|,0,1,2
HCZejx|,0,1,2
HCZejzr,0,1,2
HCZejzj,0,1,2
HCZejzZ,0,1,2
HCZejyz,0,1,2
HCZejxz,0,1,2
HCZejz},0,1,2
HCZejz|,0,1,2
HCZejzz,0,1,2
HCZejzv,0,1,2
HCZejzn,0,1,2
HCZejz^,0,1,2
HCZejy~,0,1,2
HCZejx~,0,1,2
HCZejz~,0,1,2
HCZenf{,0,1,2
HCZenfu,0,1,2
HCZenfm,0,1,2
HCZenfx,0,1,2
HCZenf\,0,1,2
HCZenfr,0,1,2
HCZenfj,0,1,2
HCZenf},0,1,2
HCZenf|,0,1,2
HCZenfz,0,1,2
HCZenfv,0,1,2
HCZenfn,0,1,2
HCZenf^,0,1,2
HCZene~,0,1,2
HCZend~,0,1,2
HCZenf~,0,1,2
HCZenV{,0,1,2
HCZenVy,0,1,2
HCZenVu,0,1,2
HCZenVm,0,1,2
HCZenV],0,1,2
HCZenU},0,1,2
HCZenT},0,1,2
HCZenVx,0,1,2
HCZenV\,0,1,2
HCZenVj,0,1,2
HCZenV},0,1,2
HCZenV|,0,1,2
HCZenVz,0,1,2
HCZenVv,0,1,2
HCZenVn,0,1,2
HCZenV^,0,1,2
HCZenU~,0,1,2
HCZenT~,0,1,2
HCZenV~,0,1,2
HCZemv{,0,1,2
HCZemvm,0,1,2
HCZemv],0,1,2
HCZemvx,0,1,2
HCZemvr,0,1,2
HCZemvj,0,1,2
HCZemvZ,0,1,2
HCZemtz,0,1,2
HCZemvf,0,1,2
HCZemtn,0,1,2
HCZemv},0,1,2
HCZemv|,0,1,2
HCZemvz,0,1,2
HCZemvv,0,1,2
HCZemvn,0,1,2
HCZemv^,0,1,2
HCZemu~,0,1,2
HCZemt~,0,1,2
HCZemv~,0,1,2
HCZelv{,0,1,2
HCZelvy,0,1,2
HCZelvu,0,1,2
HCZelvm,0,1,2
HCZelv],0,1,2
HCZelu},0,1,2
HCZelt},0,1,2
HCZelvx,0,1,2
HCZelvt,0,1,2
HCZelvl,0,1,2
HCZelv\,0,1,2
HCZelvr,0,1,2
HCZelvj,0,1,2
HCZelvZ,0,1,2
HCZeluz,0,1,2
HCZeltz,0,1,2
HCZelvf,0,1,2
HCZeltn,0,1,2
HCZelv},0,1,2
HCZelv|,0,1,2
HCZelvz,0,1,2
HCZelvv,0,1,2
HCZelvn,0,1,2
HCZelv^,0,1,2
HCZelu~,0,1,2
HCZelt~,0,1,2
HCZelv~,0,1,2
HCZejv{,0,1,2
HCZejvy,0,1,2
HCZejvu,0,1,2
HCZejvm,0,1,2
HCZejv],0,1,2
HCZeju},0,1,2
HCZejt},0,1,2
HCZejvx,0,1,2
HCZejvt,0,1,2
HCZejvl,0,1,2
HCZejv\,0,1,2
HCZejvr,0,1,2
HCZejvj,0,1,2
HCZejtz,0,1,2
HCZejvf,0,1,2
HCZejv},0,1,2
HCZejv|,0,1,2
HCZejvz,0,1,2
HCZejvv,0,1,2
HCZejvn,0,1,2
HCZejv^,0,1,2
HCZeju~,0,1,2
HCZejt~,0,1,2
HCZejv~,0,1,2
HCZemny,0,1,2
HCZemnu,0,1,2
HCZemnm,0,1,2
HCZemn],0,1,2
HCZemm},0,1,2
HCZeml},0,1,2
HCZemnr,0,1,2
HCZemnj,0,1,2
HCZemnZ,0,1,2
HCZemmz,0,1,2
HCZemlz,0,1,2
HCZemnV,0,1,2
HCZemmv,0,1,2
HCZemn},0,1,2
HCZemnz,0,1,2
HCZemnv,0,1,2
HCZemnn,0,1,2
HCZemn^,0,1,2
HCZemm~,0,1,2
HCZeml~,0,1,2
HCZemn~,0,1,2
HCZeln{,0,1,2
HCZelny,0,1,2
HCZelnu,0,1,2
HCZelnm,0,1,2
HCZeln],0,1,2
HCZelm},0,1,2
HCZell},0,1,2
HCZelnr,0,1,2
HCZelnj,0,1,2
HCZelnZ,0,1,2
HCZellz,0,1,2
HCZeln},0,1,2
HCZelnz,0,1,2
HCZelnv,0,1,2
HCZelnn,0,1,2
HCZeln^,0,1,2
HCZell~,0,1,2
HCZeln~,0,1,2
HCZenzy,0,1,2
HCZenz},0,1,2
HCZenz|,0,1,2
HCZenzz,0,1,2
HCZenz~,0,1,2
HCZenv},0,1,2
HCZenvz,0,1,2
HCZenv~,0,1,2
HCZenn},0,1,2
HCZenn|,0,1,2
HCZennz,0,1,2
HCZennv,0,1,2
HCZenn^,0,1,2
HCZenn~,0,1,2
HCZen^},0,1,2
HCZen^|,0,1,2
HCZen^z,0,1,2
HCZen^v,0,1,2
HCZen^n,0,1,2
HCZen^^,0,1,2
HCZen^~,0,1,2
HCZem~},0,1,2
HCZem~|,0,1,2
HCZem~z,0,1,2
HCZem~^,0,1,2
HCZem~~,0,1,2
HCZel~},0,1,2
HCZel~|,0,1,2
HCZel~z,0,1,2
HCZel~v,0,1,2
HCZel~n,0,1,2
HCZel~^,0,1,2
HCZel}~,0,1,2
HCZel|~,0,1,2
HCZel~~,0,1,2
HCZej~},0,1,2
HCZej~|,0,1,2
HCZej~z,0,1,2
HCZej~v,0,1,2
HCZej~n,0,1,2
HCZej~^,0,1,2
HCZej|~,0,1,2
HCZej~~,0,1,2
HCZen~},0,1,2
HCZen~~,0,1,2
HCZbnbw,0,1,2
HCZbnbs,0,1,2
HCZbnbk,0,1,2
HCZbn`{,0,1,2
HCZbnbU,0,1,2
HCZbnbp,0,1,2
HCZbnbX,0,1,2
HCZbnbd,0,1,2
HCZbnbT,0,1,2
HCZbn`t,0,1,2
HCZbn`l,0,1,2
HCZbna\,0,1,2
HCZbn`\,0,1,2
HCZbnbF,0,1,2
HCZbn`f,0,1,2
HCZbnaV,0,1,2
HCZbnaN,0,1,2
HCZbn`N,0,1,2
HCZbnb{,0,1,2
HCZbnbu,0,1,2
HCZbnbm,0,1,2
HCZbnb],0,1,2
HCZbnbx,0,1,2
HCZbnbt,0,1,2
HCZbnbl,0,1,2
HCZbnb\,0,1,2
HCZbn`|,0,1,2
HCZbnbf,0,1,2
HCZbnbV,0,1,2
HCZbnbN,0,1,2
HCZbn`n,0,1,2
HCZbna^,0,1,2
HCZbnb},0,1,2
HCZbnb|,0,1,2
HCZbnbv,0,1,2
HCZbnbn,0,1,2
HCZbnb^,0,1,2
HCZbnb~,0,1,2
HCZbnRw,0,1,2
HCZbnRs,0,1,2
HCZbnRk,0,1,2
HCZbnP{,0,1,2
HCZbnRe,0,1,2
HCZbnRM,0,1,2
HCZbnRp,0,1,2
HCZbnRh,0,1,2
HCZbnRX,0,1,2
HCZbnPx,0,1,2
HCZbnRd,0,1,2
HCZbnRT,0,1,2
HCZbnPt,0,1,2
HCZbnPl,0,1,2
HCZbnQ\,0,1,2
HCZbnP\,0,1,2
HCZbnRb,0,1,2
HCZbnRR,0,1,2
HCZbnPr,0,1,2
HCZbnRJ,0,1,2
HCZbnPj,0,1,2
HCZbnQZ,0,1,2
HCZbnRF,0,1,2
HCZbnPf,0,1,2
HCZbnQV,0,1,2
HCZbnPV,0,1,2
HCZbnQN,0,1,2
HCZbnPN,0,1,2
HCZbnO^,0,1,2
HCZbnR{,0,1,2
HCZbnRy,0,1,2
HCZbnRu,0,1,2
HCZbnRm,0,1,2
HCZbnR],0,1,2
HCZbnP},0,1,2
HCZbnRx,0,1,2
HCZbnRt,0,1,2
HCZbnRl,0,1,2
HCZbnR\,0,1,2
HCZbnP|,0,1,2
HCZbnRr,0,1,2
HCZbnRj,0,1,2
HCZbnRZ,0,1,2
HCZbnPz,0,1,2
HCZbnRf,0,1,2
HCZbnRV,0,1,2
HCZbnPv,0,1,2
HCZbnRN,0,1,2
HCZbnPn,0,1,2
HCZbnQ^,0,1,2
HCZbnP^,0,1,2
HCZbnR},0,1,2
HCZbnR|,0,1,2
HCZbnRz,0,1,2
HCZbnRv,0,1,2
HCZbnRn,0,1,2
HCZbnR^,0,1,2
HCZbnP~,0,1,2
HCZbnR~,0,1,2
HCZbmqw,0,1,2
HCZbmrw,0,1,2
HCZbmrU,0,1,2
HCZbmqu,0,1,2
HCZbmrM,0,1,2
HCZbmq],0,1,2
HCZbmrX,0,1,2
HCZbmqx,0,1,2
HCZbmrd,0,1,2
HCZbmrT,0,1,2
HCZbmqt,0,1,2
HCZbmpt,0,1,2
HCZbmql,0,1,2
HCZbmpl,0,1,2
HCZbmq\,0,1,2
HCZbmp\,0,1,2
HCZbmo|,0,1,2
HCZbmrF,0,1,2
HCZbmqf,0,1,2
HCZbmqV,0,1,2
HCZbmqN,0,1,2
HCZbmpN,0,1,2
HCZbmon,0,1,2
HCZbmr{,0,1,2
HCZbmru,0,1,2
HCZbmrm,0,1,2
HCZbmr],0,1,2
HCZbmq},0,1,2
HCZbmrx,0,1,2
HCZbmrt,0,1,2
HCZbmrl,0,1,2
HCZbmr\,0,1,2
HCZbmq|,0,1,2
HCZbmp|,0,1,2
HCZbmrf,0,1,2
HCZbmrV,0,1,2
HCZbmqv,0,1,2
HCZbmrN,0,1,2
HCZbmqn,0,1,2
HCZbmpn,0,1,2
HCZbmq^,0,1,2
HCZbmr},0,1,2
HCZbmr|,0,1,2
HCZbmrv,0,1,2
HCZbmrn,0,1,2
HCZbmr^,0,1,2
HCZbmq~,0,1,2
HCZbmr~,0,1,2
HCZbnrw,0,1,2
HCZbnr{,0,1,2
HCZbnru,0,1,2
HCZbnrm,0,1,2
HCZbnr],0,1,2
HCZbnrx,0,1,2
HCZbnrt,0,1,2
HCZbnrl,0,1,2
HCZbnp|,0,1,2
HCZbnrf,0,1,2
HCZbnpn,0,1,2
HCZbnr},0,1,2
HCZbnr|,0,1,2
HCZbnrv,0,1,2
HCZbnrn,0,1,2
HCZbnr^,0,1,2
HCZbnr~,0,1,2
HCZbnjy,0,1,2
HCZbnju,0,1,2
HCZbnh},0,1,2
HCZbnjt,0,1,2
HCZbnh|,0,1,2
HCZbnjr,0,1,2
HCZbnj},0,1,2
HCZbnj|,0,1,2
HCZbnjz,0,1,2
HCZbnjv,0,1,2
HCZbnjn,0,1,2
HCZbnj^,0,1,2
HCZbnh~,0,1,2
HCZbnj~,0,1,2
HCZbnZy,0,1,2
HCZbnZm,0,1,2
HCZbnX},0,1,2
HCZbnZt,0,1,2
HCZbnZl,0,1,2
HCZbnX|,0,1,2
HCZbnZr,0,1,2
HCZbnXz,0,1,2
HCZbnXv,0,1,2
HCZbnZ},0,1,2
HCZbnZ|,0,1,2
HCZbnZz,0,1,2
HCZbnZv,0,1,2
HCZbnZn,0,1,2
HCZbnZ^,0,1,2
HCZbnX~,0,1,2
HCZbnZ~,0,1,2
HCZbmz{,0,1,2
HCZbmzy,0,1,2
HCZbmzu,0,1,2
HCZbmzm,0,1,2
HCZbmz],0,1,2
HCZbmy},0,1,2
HCZbmx},0,1,2
HCZbmzx,0,1,2
HCZbmzt,0,1,2
HCZbmzl,0,1,2
HCZbmz\,0,1,2
HCZbmy|,0,1,2
HCZbmx|,0,1,2
HCZbmzr,0,1,2
HCZbmzj,0,1,2
HCZbmzZ,0,1,2
HCZbmyz,0,1,2
HCZbmxz,0,1,2
HCZbmxv,0,1,2
HCZbmxn,0,1,2
HCZbmz},0,1,2
HCZbmz|,0,1,2
HCZbmzz,0,1,2
HCZbmzv,0,1,2
HCZbmzn,0,1,2
HCZbmz^,0,1,2
HCZbmy~,0,1,2
HCZbmx~,0,1,2
HCZbmz~,0,1,2
HCZbjz{,0,1,2
HCZbjzy,0,1,2
HCZbjzu,0,1,2
HCZbjzm,0,1,2
HCZbjz],0,1,2
HCZbjx},0,1,2
HCZbjx|,0,1,2
HCZbjzr,0,1,2
HCZbjzj,0,1,2
HCZbjxz,0,1,2
HCZbjz},0,1,2
HCZbjz|,0,1,2
HCZbjzz,0,1,2
HCZbjzv,0,1,2
HCZbjzn,0,1,2
HCZbjz^,0,1,2
HCZbjx~,0,1,2
HCZbjz~,0,1,2
HCZbmn{,0,1,2
HCZbmnu,0,1,2
HCZbmnm,0,1,2
HCZbmn],0,1,2
HCZbmm},0,1,2
HCZbmnx,0,1,2
HCZbmnt,0,1,2
HCZbmnl,0,1,2
HCZbmn\,0,1,2
HCZbmm|,0,1,2
HCZbml|,0,1,2
HCZbmnV,0,1,2
HCZbmmv,0,1,2
HCZbmn},0,1,2
HCZbmn|,0,1,2
HCZbmnv,0,1,2
HCZbmnn,0,1,2
HCZbmn^,0,1,2
HCZbmm~,0,1,2
HCZbmn~,0,1,2
HCZbnzy,0,1,2
HCZbnz},0,1,2
HCZbnz|,0,1,2
HCZbnzz,0,1,2
HCZbnzv,0,1,2
HCZbnzn,0,1,2
HCZbnx~,0,1,2
HCZbnz~,0,1,2
HCZbnn},0,1,2
HCZbnnv,0,1,2
HCZbnn~,0,1,2
HCZbn^},0,1,2
HCZbn^v,0,1,2
HCZbn^n,0,1,2
HCZbn\~,0,1,2
HCZbn^~,0,1,2
HCZbm~},0,1,2
HCZbm~|,0,1,2
HCZbm~v,0,1,2
HCZbm~n,0,1,2
HCZbm~^,0,1,2
HCZbm}~,0,1,2
HCZbm~~,0,1,2
HCZbn~},0,1,2
HCZbn~~,0,1,2
HCZfvr{,0,1,2
HCZfvry,0,1,2
HCZfvrm,0,1,2
HCZfvrr,0,1,2
HCZfvrj,0,1,2
HCZfvrZ,0,1,2
HCZfvpz,0,1,2
HCZfvrf,0,1,2
HCZfvrV,0,1,2
HCZfvpv,0,1,2
HCZfvrN,0,1,2
HCZfvpn,0,1,2
HCZfvq^,0,1,2
HCZfvp^,0,1,2
HCZfvr},0,1,2
HCZfvrz,0,1,2
HCZfvrv,0,1,2
HCZfvrn,0,1,2
HCZfvr^,0,1,2
HCZfvp~,0,1,2
HCZfvr~,0,1,2
HCZfvz{,0,1,2
HCZfvzy,0,1,2
HCZfvz},0,1,2
HCZfvz|,0,1,2
HCZfvz~,0,1,2
HCZfvv},0,1,2
HCZfvvz,0,1,2
HCZfvv~,0,1,2
HCZfv~~,0,1,2
HCZfnrw,0,1,2
HCZfnr{,0,1,2
HCZfnry,0,1,2
HCZfnru,0,1,2
HCZfnrm,0,1,2
HCZfnp},0,1,2
HCZfnrx,0,1,2
HCZfnrt,0,1,2
HCZfnrr,0,1,2
HCZfnrj,0,1,2
HCZfnrZ,0,1,2
HCZfnpz,0,1,2
HCZfnrf,0,1,2
HCZfnrV,0,1,2
HCZfnpv,0,1,2
HCZfnrN,0,1,2
HCZfnpn,0,1,2
HCZfnq^,0,1,2
HCZfnp^,0,1,2
HCZfnr},0,1,2
HCZfnr|,0,1,2
HCZfnrz,0,1,2
HCZfnrv,0,1,2
HCZfnrn,0,1,2
HCZfnr^,0,1,2
HCZfnp~,0,1,2
HCZfnr~,0,1,2
HCZfnj{,0,1,2
HCZfnju,0,1,2
HCZfnjr,0,1,2
HCZfnjj,0,1,2
HCZfnjZ,0,1,2
HCZfnhz,0,1,2
HCZfnjf,0,1,2
HCZfnjV,0,1,2
HCZfnhv,0,1,2
HCZfnj},0,1,2
HCZfnjz,0,1,2
HCZfnjv,0,1,2
HCZfnjn,0,1,2
HCZfnj^,0,1,2
HCZfnh~,0,1,2
HCZfnj~,0,1,2
HCZfnzy,0,1,2
HCZfnz},0,1,2
HCZfnz|,0,1,2
HCZfnzz,0,1,2
HCZfnzv,0,1,2
HCZfnz~,0,1,2
HCZfnv},0,1,2
HCZfnvz,0,1,2
HCZfnv~,0,1,2
HCZfnnz,0,1,2
HCZfnnv,0,1,2
HCZfnnn,0,1,2
HCZfnn~,0,1,2
HCZfn^},0,1,2
HCZfn^|,0,1,2
HCZfn^z,0,1,2
HCZfn^n,0,1,2
HCZfn^~,0,1,2
HCZfn~~,0,1,2
HCZf^r{,0,1,2
HCZf^rm,0,1,2
HCZf^rx,0,1,2
HCZf^rr,0,1,2
HCZf^rj,0,1,2
HCZf^rZ,0,1,2
HCZf^pz,0,1,2
HCZf^rf,0,1,2
HCZf^rV,0,1,2
HCZf^pv,0,1,2
HCZf^rN,0,1,2
HCZf^pn,0,1,2
HCZf^q^,0,1,2
HCZf^p^,0,1,2
HCZf^r},0,1,2
HCZf^r|,0,1,2
HCZf^rz,0,1,2
HCZf^rv,0,1,2
HCZf^rn,0,1,2
HCZf^r^,0,1,2
HCZf^p~,0,1,2
HCZf^r~,0,1,2
HCZf^j{,0,1,2
HCZf^jy,0,1,2
HCZf^ju,0,1,2
HCZf^jm,0,1,2
HCZf^j],0,1,2
HCZf^jx,0,1,2
HCZf^jt,0,1,2
HCZf^jr,0,1,2
HCZf^jj,0,1,2
HCZf^jZ,0,1,2
HCZf^hz,0,1,2
HCZf^jf,0,1,2
HCZf^jV,0,1,2
HCZf^j},0,1,2
HCZf^j|,0,1,2
HCZf^jz,0,1,2
HCZf^jv,0,1,2
HCZf^jn,0,1,2
HCZf^j^,0,1,2
HCZf^h~,0,1,2
HCZf^j~,0,1,2
HCZf^Zy,0,1,2
HCZf^Zu,0,1,2
HCZf^Zr,0,1,2
HCZf^Zj,0,1,2
HCZf^ZZ,0,1,2
HCZf^Xz,0,1,2
HCZf^Zf,0,1,2
HCZf^ZV,0,1,2
HCZf^Xv,0,1,2
HCZf^Z},0,1,2
HCZf^Zz,0,1,2
HCZf^Zv,0,1,2
HCZf^Zn,0,1,2
HCZf^Z^,0,1,2
HCZf^X~,0,1,2
HCZf^Z~,0,1,2
HCZf]zy,0,1,2
HCZf]zu,0,1,2
HCZf]z],0,1,2
HCZf]y},0,1,2
HCZf]zx,0,1,2
HCZf]zt,0,1,2
HCZf]zr,0,1,2
HCZf]zj,0,1,2
HCZf]zZ,0,1,2
HCZf]yz,0,1,2
HCZf]xz,0,1,2
HCZf]zf,0,1,2
HCZf]zV,0,1,2
HCZf]yv,0,1,2
HCZf]z},0,1,2
HCZf]z|,0,1,2
HCZf]zz,0,1,2
HCZf]zv,0,1,2
HCZf]zn,0,1,2
HCZf]z^,0,1,2
HCZf]y~,0,1,2
HCZf]x~,0,1,2
HCZf]z~,0,1,2
HCZf^zy,0,1,2
HCZf^z},0,1,2
HCZf^z|,0,1,2
HCZf^zz,0,1,2
HCZf^z~,0,1,2
HCZf^v},0,1,2
HCZf^vz,0,1,2
HCZf^v~,0,1,2
HCZf^^},0,1,2
HCZf^^z,0,1,2
HCZf^^n,0,1,2
HCZf^^~,0,1,2
HCZf^~~,0,1,2
HCZe~r{,0,1,2
HCZe~ry,0,1,2
HCZe~ru,0,1,2
HCZe~rm,0,1,2
HCZe~r],0,1,2
HCZe~q},0,1,2
HCZe~p},0,1,2
HCZe~rx,0,1,2
HCZe~r\,0,1,2
HCZe~rr,0,1,2
HCZe~rj,0,1,2
HCZe~rZ,0,1,2
HCZe~qz,0,1,2
HCZe~pz,0,1,2
HCZe~rf,0,1,2
HCZe~rV,0,1,2
HCZe~qv,0,1,2
HCZe~pv,0,1,2
HCZe~rN,0,1,2
HCZe~qn,0,1,2
HCZe~pn,0,1,2
HCZe~q^,0,1,2
HCZe~p^,0,1,2
HCZe~o~,0,1,2
HCZe~r},0,1,2
HCZe~r|,0,1,2
HCZe~rz,0,1,2
HCZe~rv,0,1,2
HCZe~rn,0,1,2
HCZe~r^,0,1,2
HCZe~q~,0,1,2
HCZe~p~,0,1,2
HCZe~r~,0,1,2
HCZe~j{,0,1,2
HCZe~jy,0,1,2
HCZe~ju,0,1,2
HCZe~j],0,1,2
HCZe~i},0,1,2
HCZe~jx,0,1,2
HCZe~jt,0,1,2
HCZe~jr,0,1,2
HCZe~jj,0,1,2
HCZe~jZ,0,1,2
HCZe~iz,0,1,2
HCZe~hz,0,1,2
HCZe~jf,0,1,2
HCZe~jV,0,1,2
HCZe~iv,0,1,2
HCZe~hv,0,1,2
HCZe~j},0,1,2
HCZe~j|,0,1,2
HCZe~jz,0,1,2
HCZe~jv,0,1,2
HCZe~jn,0,1,2
HCZe~j^,0,1,2
HCZe~i~,0,1,2
HCZe~h~,0,1,2
HCZe~j~,0,1,2
HCZe}z{,0,1,2
HCZe}zu,0,1,2
HCZe}z],0,1,2
HCZe}zr,0,1,2
HCZe}zj,0,1,2
HCZe}zZ,0,1,2
HCZe}yz,0,1,2
HCZe}xz,0,1,2
HCZe}zf,0,1,2
HCZe}zV,0,1,2
HCZe}yv,0,1,2
HCZe}xv,0,1,2
HCZe}z},0,1,2
HCZe}zz,0,1,2
HCZe}zv,0,1,2
HCZe}zn,0,1,2
HCZe}z^,0,1,2
HCZe}y~,0,1,2
HCZe}x~,0,1,2
HCZe}z~,0,1,2
HCZe|z{,0,1,2
HCZe|zy,0,1,2
HCZe|zu,0,1,2
HCZe|z],0,1,2
HCZe|y},0,1,2
HCZe|zr,0,1,2
HCZe|zj,0,1,2
HCZe|zZ,0,1,2
HCZe|xz,0,1,2
HCZe|zf,0,1,2
HCZe|zV,0,1,2
HCZe|xv,0,1,2
HCZe|z},0,1,2
HCZe|zz,0,1,2
HCZe|zv,0,1,2
HCZe|zn,0,1,2
HCZe|z^,0,1,2
HCZe|x~,0,1,2
HCZe|z~,0,1,2
HCZe~zy,0,1,2
HCZe~z},0,1,2
HCZe~z|,0,1,2
HCZe~zz,0,1,2
HCZe~z^,0,1,2
HCZe~z~,0,1,2
HCZe~v},0,1,2
HCZe~vz,0,1,2
HCZe~v~,0,1,2
HCZe~n},0,1,2
HCZe~n|,0,1,2
HCZe~nz,0,1,2
HCZe~nv,0,1,2
HCZe~nn,0,1,2
HCZe~n~,0,1,2
HCZe~^},0,1,2
HCZe~^|,0,1,2
HCZe~^z,0,1,2
HCZe~^n,0,1,2
HCZe~^~,0,1,2
